artista,genero_musical,tipo,nombre,año_lanzamiento,id
Vacaciones,pop,cancion,Alianza interplanetaria,2015,4StynYFKhR8brVnKd3u5iP
Gian Franco Pagliaro,pop,cancion,Si Estas Sola Esta Noche,2015,6oLZkvrWFLMQHL0BGTuWRX
Mojinos Escozios,pop,cancion,¡Sí se puede!,2015,4XCIZprYGwwSp128P6cZMb
Oscarcito,pop,cancion,Tumbayé,2015,6EzM2ty7JWQDlU8Pfffpmh
Gian Franco Pagliaro,pop,cancion,Solamente una Vez,2015,4CoGkb2DqFK12DW2rlYvoM
Murciano Total,pop,cancion,La casa parisina,2015,2gRWWAvCbEFBdh1qQOzS3V
Ecos del Rocío,pop,cancion,Emigrante del Sur,2015,4MQOd74wSdu9noSsh3pwi8
Bucks Fizz,pop,cancion,When We Were Young - Rerecorded,2015,7n2FTxaDBrUo82XuTxAuRx
Fran Ocaña,pop,cancion,Bajo un Cielo Azul,2015,5OO0vNtpsRFPNjnHgCO9PJ
Eladio y Los Seres Queridos,pop,cancion,Virgen de la Carretera,2015,2e87UqS3zS3LeQqZ81PXkv
Negro Jari,pop,cancion,Colega,2015,1lw5tgzrrYSrC3Z6BhUh7Q
Niños Mutantes,pop,cancion,Veneno-Polen,2015,6Yo6bPZYVHt4rlKHTmzZkO
Maldita Nerea,pop,cancion,Perdona Si Te Llamo Amor,2015,2toGsjYQefZ6yA9UZawapV
CD9,pop,cancion,Eres,2015,6X2gXjFB6f3bdR2nc6kYAn
Juan Pardo,pop,cancion,Be-Bop a Lula,2015,4vqjMaoH09nFWa9FWBvabM
Caliza,pop,cancion,Ojalá,2015,47cTV2bW7m5vsgLEuEJYEM
Antonio Romero,pop,cancion,No te irás (feat. Javier Moya),2015,3mDxISTAfSUKd63f10SosQ
Marisol,pop,cancion,Verdiales - Remastered,2015,3GYWGqLfXoTMscR1XbOg9v
Hazte lapón,pop,cancion,Cómo funciona un corazón,2015,552I2KcjyUDCbEMSOhr0Ll
Fran Ocaña,pop,cancion,No Vale la Pena,2015,46G4SdPblanYHZnzLL305q
Jorge Blanco,pop,cancion,"Amor en el Aire - From ""Violetta - En Gira""",2015,6WYKJABAxIETiDu1F6xEyF
Sweet California,pop,cancion,Vuelvo a ser la rara,2015,0kUnfM3HiCxBEEEfZcH1Dy
Picco,pop,cancion,You Know Why - Edit,2015,6idtNT4TA7GlRYXnF8ZGpL
Ivan Ferreiro,pop,cancion,Dies irae (feat. Bunbury et Santi Balmes),2015,0uU02gRgpYZlYdA89W4gv5
Maronda,pop,cancion,Brindar Con Detergente,2015,6P9cnhOhA0IaAldKN9uIRm
Helenita Vargas,pop,cancion,Pos Ya Pa' Que,2015,63kaNFhAyZie898zONS6aq
The Vamps,pop,cancion,Wild Heart,2015,3g7xh2gZJW0PtbSid92AVQ
Marisol,pop,cancion,Rumbita - Remastered,2015,1Kj7nxFoLKKzinsvjTVHcL
Nick Jonas,pop,cancion,Jealous,2015,2muP4xe3ooskovBsdIujL6
MAYKEL,pop,cancion,Amor Volcánico,2015,7rPBC4rxZJHShULC6qYlK6
FERNANDO ALFARO,pop,cancion,La Eternidad,2015,4vKJCO6BIs0gaf47Bad3G9
CD9,pop,cancion,Química en Común,2015,5mQnaDRPTAus6Z3oC1Py6Q
Sergio Dalma,pop,cancion,Atrévete,2015,4wPysDLQe22gkt7cI0nKtM
Gian Franco Pagliaro,pop,cancion,Tres Palabras,2015,1iO77sv5twVfeyuOitBl2f
Celia Gamez,pop,cancion,Estudiantina Portuguesa,2015,2sLetYuFYRqzFpTvfusphi
Edward Maya,pop,cancion,Universal Love - Extended Version,2015,6Cikuk5UcJZ11kBwm0S3qZ
Russian Red,pop,cancion,John Michael (Thalab Remix),2015,4kL4ZF5OYyTGQK5RSCToYu
Global Deejays,pop,cancion,Get Up! - Extended Mix,2015,1Y8jC5fUAFbw7q8nAPb2S2
Mi Capitán,pop,cancion,Millones de palabras,2015,7L8D4xO2Tia2y7TQtKs5ZL
MAYKEL,pop,cancion,Fiesta para 2,2015,4lG6Rfe0N6LPt3A8vdCTcp
The Parson Red Heads,pop,cancion,Every Mile,2015,0iWf5aNvowIVXHkIRTkptf
Marisol,pop,cancion,Con los ojos abiertos,2015,3AcFjKQLgVS3mZjkInMawZ
FERNANDO ALFARO,pop,cancion,Eso Fue Todo,2015,0EaFVJS8dJvBjQJCwNOZHF
Martina Stoessel,pop,cancion,Hoy Somos Más,2015,0iINjNbAKZtoj5RLKp0zVL
Coque Malla,pop,cancion,I'm so Free,2015,4kRbdZa7zp8udA6XSnVAV2
Hans Laguna,pop,cancion,El Ángel Exterminador,2015,5mlQ9LiHCGE7HvRDtbsk49
Murciano Total,pop,cancion,El castillo de Roman,2015,1621kXV96BdDfjjsSkacFz
Antonio Romero,pop,cancion,Sin luz,2015,4RUOASbc9dPxY63bzeL4ge
No Me Pises Que Llevo Chanclas,pop,cancion,El baile del amor,2015,3Rh5EZSiKXrZAWyABVOfNX
Naela,pop,cancion,Falso Amor,2015,5UcQUc26DDkEg1v7RZpYFz
Picco,pop,cancion,You Know Why,2015,0NM3JEDbrsGgVBLbQzjJkB
Swanky Tunes,pop,cancion,Skin & Bones - Radio Edit,2015,5pR89uHf4znfPFhV7LXzwV
Caroline af Ugglas,pop,cancion,Vargsången,2015,14gPI1Auz4cNcVkqZcy9Y0
Alci Acosta,pop,cancion,Jornalero,2015,7HIqeDLQn69yxJr8D1BS5v
Billie The Vision & The Dancers,pop,cancion,Back in the Days,2015,7HXX0Mn4tZsqX3woFuJQUa
Sombra y Luz,pop,cancion,Sola,2016,6yW58BCprp0E0CxsVZ2zk8
Fleur East,pop,cancion,Sax,2016,617wvkOVubdxm4kIpDMiwP
Tino Casal,pop,cancion,La piel del diablo - 2016 Remastered Version,2016,3MPY5ZuQBk0hUdzuMhQ1Sf
JENCARLOS,pop,cancion,Baby - Chris Jedi / Supa Dups Remix,2016,5M7lwDuFEOtlZGBi8pUEyO
DJ Antoine,pop,cancion,#wokeuplikethis - Champagne Gold Radio Edit,2016,5QClCVLxWr4Sq9snJQEQM8
Sergio Dalma,pop,cancion,Eres,2016,6IskShsV8VnQn0lgKKm68D
Loquillo,pop,cancion,En el final de los días,2016,67X9jeJwBiNwnym2PmKsyo
El Palacio de Linares,pop,cancion,Si Fueras Mi Novia,2016,2ozd6Eo1OlIqwDvHThmZ5B
Marco Mengoni,pop,cancion,Nada es para siempre,2016,6JbXdF4bKcxEspG5apnwMS
Bomba Estéreo,pop,cancion,Fiesta - Remix,2016,02fYQXnLdcGF2cSXzDzSJz
Tino Casal,pop,cancion,Azúcar moreno - 2016 Remastered Version,2016,6FjBxQR97f2YhyO7IXDAIZ
Marco Mengoni,pop,cancion,A un segundo de tu piel,2016,3lOPWbjVqdrCyxEDlyO8T7
Rosana,pop,cancion,El cielo que me das,2016,3VbtIwQp45M3aghnXXTWKO
Los Rebeldes,pop,cancion,Billy la Roca - En Vivo,2016,00iRZgpnIa4PHRzNpytqEE
Felix Jaehn,pop,cancion,Book Of Love - Radio Edit,2016,2f2GZa33RjgQHvdh21swHI
Los Rebeldes,pop,cancion,La Gloria del Hombre,2016,0p67nkZG12uLwOmUlua5IC
Pablo Alborán,pop,cancion,La escalera,2016,5IJTLYK7w0bKdhnnG1xtaB
Felix Jaehn,pop,cancion,Book Of Love - Radio Edit,2016,4kbpU2icY78HD0bjz4MC6I
Juventud Juché,pop,cancion,Pasos,2016,4vNOLWSxqfzDyR0FCvf8oo
Kañasur,pop,cancion,Agua Que No He de Beber,2016,2rAh68ONBc66r7AzXiZmqv
Sigala,pop,cancion,Give Me Your Love (feat. Nile Rodgers),2016,675EU4g6bWoiI5RVh6WBjB
KSHMR,pop,cancion,Bazaar - Official Sunburn Goa 2015 Anthem,2016,1DibHfs2dLkJzZk7cvMRqL
Nada Surf,pop,cancion,Are You Lightning - Live,2016,2kaJMGyv4iBXnKWiWtMxNp
Sweet California,pop,cancion,No,2016,7rUIUpQ97dWAzDDr2ZuHhf
Varry Brava,pop,cancion,Entre el Cielo y el Mar,2016,3wysLc0MTkp0hL2lESmNXI
John Newman,pop,cancion,Olé,2016,7pJw9PcUbvh8ZSsQMvUKUV
Extraperlo,pop,cancion,Lo Nuevo y Lo Viejo,2016,5FNKHnxf3c3bCrFQfl7utV
Baby K,pop,cancion,Roma - Bangkok (feat. Giusy Ferreri) - Spanish Version,2016,213J9hPpp585Utl47iij9T
Bastille,pop,cancion,Pompeii,2016,18JYi0yzAm0DHcvtI3RbeU
Maki,pop,cancion,Cuéntame (feat. Helena),2016,4tTW2iQpDd7MgpzmNubyYA
Nyno Vargas,pop,cancion,Inolvidable,2016,4TEemd2LTQhVT7RwVOMmmm
Cristian Guerrero,pop,cancion,Los Corazones Perdíos - Tangos,2016,4BA3caFZLn4VUCiLxeDIpl
Paty Cantú,pop,cancion,Rompo Contigo,2016,7kyd6BhGbrCBVe7aeQB2Xt
David Barrull,pop,cancion,Te Pienso Sin Querer,2016,0rQOHereomi2BuSxBrLwBU
Soraya,pop,cancion,Long Time,2016,2Uwqt38MIXF9DNOO03vpSU
Neleonard,pop,cancion,Menos De Mí,2016,2xOu1o3GyvdeZJvZ1SJ3uJ
Fernando Castro,pop,cancion,Las Heridas del Amor,2016,0gPNILrgK7rR6JsjudB9qc
DMEI,pop,cancion,Es tu amor,2016,3NeRjnDy4zT8NHTdjoGhjM
Duo Dinamico,pop,cancion,Dime por qué,2016,4X6yjbilucBDR8NCvhDF12
Rulo y la contrabanda,pop,cancion,Me gusta,2016,7vsEsjA3QvWip3eeCHWigE
El Palacio de Linares,pop,cancion,Los Peces,2016,6W5NvwHkutQXA4XHHP4bWT
Scotty,pop,cancion,On the Move - Radio Edit,2016,7oYx04zLUq0foLIl8rbh1K
Monoir,pop,cancion,The Violin Song - Radio Edit,2016,4TiCV0Xkf0O0tYdhBDs29G
Texxcoco,pop,cancion,Fire,2016,0poeZpDrz0N7fdCe0wEWk0
Cristian Guerrero,pop,cancion,Los Corazones Perdíos - Tangos,2016,06ccjY91KH8QMQwi7N2XmL
Juventud Juché,pop,cancion,Bien,2016,7gOfATfnvhB2yeVN72Pwmh
Pablo Und Destruktion,pop,cancion,Extranjera,2016,0Uldb6QJleRNSCvoSfUDey
Nada Surf,pop,cancion,Rushing,2016,6nmM8UMc2RrJu90Dqxfhf1
Fernando Caro,pop,cancion,Pobre de Mí,2016,3VJmuLP0JF49j03OoFuQ3x
Parade,pop,cancion,Guerreros,2016,62qy88hq8P7iIXZg1auVs4
Rulo y la contrabanda,pop,cancion,Me gusta,2016,7vsEsjA3QvWip3eeCHWigE
Gorgon City,pop,cancion,All Four Walls,2016,3ItP1XEGZEYz4chcGqozWs
Varry Brava,pop,cancion,Callada,2016,3tcUW1mQxZOnyBheOH1w4b
Nada Surf,pop,cancion,Rushing,2016,6nmM8UMc2RrJu90Dqxfhf1
Huecco,pop,cancion,Deprisa,2016,5BPBmeJpSyvjB9JKuhsBVN
David DeMaría,pop,cancion,Un latido,2016,5Qf6jmRTCy0ztwvNrviszA
Vinicio Capossela,pop,cancion,Dagarola del Carpato,2016,2xIF77seInRffOvd92FfMf
Bravo Fisher!,pop,cancion,Luto,2016,26zijytyAHXMms9TGriKkB
Nicky Romero,pop,cancion,The Moment (Novell) - Lipless Remix,2016,4xJiZsyercTzis4IRDiaw6
Atencion Tsunami,pop,cancion,Poniente,2016,2o5PCOM3if6HKX1hlRYz4F
Juventud Juché,pop,cancion,Miedo,2016,3QZpJmUec9pgWyRmowHQey
Belako,pop,cancion,Key,2016,0DPiwDNnQqX1dVGxPtPu1M
Fernando Castro,pop,cancion,Vente Conmigo,2016,4cVtS6lLhlTDCX0gj8eO6U
José Parra,pop,cancion,No Va a la Venta,2016,6uFaEGNDDhFbWuF7glDVxT
Los Flechazos,pop,cancion,Daño,2016,153GMo3KZLpCyhUSd1hRDC
Juventud Juché,pop,cancion,Carne,2016,597GGV8uEqevxeAS59xqfw
Sweet California,pop,cancion,Vuelvo a ser la rara 2.0,2016,3Q7oY1ewSn213sfsSjxyHw
La Barbería Del Sur,pop,cancion,Rosario Dinamitera,2016,6DsRiSasltNgPuw8jsbLEM
espiritusanto,pop,cancion,La distancia sobrante,2016,4UhEWCiu3l5g0rE8eEq4OE
Cherezade,pop,cancion,Mi Universo,2016,0R2ZCgktfLZ7yjQ9JmOGVx
Marco Mengoni,pop,cancion,Guerrero,2016,1Zfa1pb7sRpj2agMZB1LE7
Manta Ray,pop,cancion,The Corner,2016,6V8PAA2UXGg5PT5xf7laof
Pastor Lopez Y Su Combo,pop,cancion,"De Indio a Indio: Piel de Luna, La Bonita Soledad, Pequeñita, Lagrimas de Escarcha",2016,0hBKvLTx8QizRbI1LOVYk7
Neleonard,pop,cancion,Vivir Como Ellos,2016,1nyKXkyEUwNVHNI6KU9wxG
José Parra,pop,cancion,"Ali, Ali - Tangos",2016,6dm551obVexIj47WFrShtV
Depedro,pop,cancion,¿Hay algo ahí?,2016,2ShGa9kfhmT61mdd5xACVQ
Massiel,pop,cancion,Marinero - En Vivo,2016,6vEgkQTGBTkA9ojxOe97D4
Varry Brava,pop,cancion,Americana,2016,31apCuNASUdqmymmgKSAIJ
Cristóbal Jiménez,pop,cancion,Islas Canarias,2016,08cvpfQa7f8E17z5oOdzKk
El Palacio de Linares,pop,cancion,Los Peces,2016,6W5NvwHkutQXA4XHHP4bWT
DMEI,pop,cancion,Es tu amor,2016,3NeRjnDy4zT8NHTdjoGhjM
Roberto Bueno,pop,cancion,Habla del Silencio,2016,44caP2dvzErUTKp7cMXTwx
Juventud Juché,pop,cancion,Bien,2016,7gOfATfnvhB2yeVN72Pwmh
W&W,pop,cancion,Caribbean Rave,2016,3qLNk2uk4YKX5OQSNJws3X
Fuel Fandango,pop,cancion,Salvaje,2016,1B0TXeMup0b3i8XPekh5Vf
El Palacio de Linares,pop,cancion,Hemos Quedado,2016,6LOXO23xPj3I6VxyvfcoCf
Terrier,pop,cancion,Déjate Brillar,2016,593LFSa4CGoMEw07rgDOzg
Galantis,pop,cancion,No Money,2016,2E1TUszgljpWNYRPUb24Et
Bravo Fisher!,pop,cancion,Solos,2016,3BVA5829GOFUUo0T38tXIz
Terrier,pop,cancion,Gafas Estrábicas,2016,6iGQErqlJD4Wy9AxKRsFxb
Diana Navarro,pop,cancion,Ni siquiera nos quedó París,2016,2Flecdg8Hu1CAM99fBWjLd
Roser,pop,cancion,Libre - Remix By Quique Tejada,2016,05Z7FCCluTyWwN9VXYyyj0
Javier Ojeda,pop,cancion,Baila Conmigo,2016,6Almf7VHQ3YBNfOEO7X3a4
Pablo Und Destruktion,pop,cancion,Pupilas Dilatadas de Ira,2016,3AIWpNRlE62jo3MGkaGLHc
Ousanousava,pop,cancion,Canyar,2016,6BgLUDrQNKYbisjhVLc6LN
Dolly Parton,pop,cancion,Love Is Like a Butterfly,2016,7BXbWfTkyfLcyMez1x8SBX
Cupid's Carnival,pop,cancion,Summertime,2016,2mFvBQI1lIIg5Wed85mpwY
Midnite String Quartet,pop,cancion,Angeles,2016,5oGiT6ZVP3VxGrjNkRY7Fg
El Charrito Negro,pop,cancion,A Mi Madre,2016,11YA2Jupy1FYD7EY5kL91h
Sofia Källgren,pop,cancion,Änglasång,2016,2I7WIpwBmNRczyiktJWF4M
