artista,genero_musical,tipo,nombre,año_lanzamiento,id
Lil C,rap,cancion,Like We Used To Do,2015,1hcQQLgxiIPYU00zfphLYo
Brabo Gator,rap,cancion,Mascara Rain,2015,3GuMcff3BGfFLHbj9eBYbU
Fable The Poet,rap,cancion,God Bless America,2015,6h9xkYn7r9YFElvwWIwMx5
CRAM,rap,cancion,Jiraiya,2015,1VTPj9vG4oWkKnyLIRFX73
Jae Millz,rap,cancion,To the Moon,2015,7s5saobAwbSIxKzO0rb69V
Bobi Bozman,rap,cancion,Outro,2015,0sNE3JDmXaDIVNWWLuyLuW
Sadi Gent,rap,cancion,Kontraste,2015,3DRd6sQTZvW1mEM9yzBxmH
Ndee Naldinho,rap,cancion,O Sequestro,2015,5LeNXj5a9slXJpFTBwWUcZ
Joe Blow,rap,cancion,The Struggle,2015,2NTimlEGJbSSrDrCkOHJnb
Baseado Nas Ruas,rap,cancion,A Revolta Eu Expresso,2015,5XACqi8nQFQmurmp5uo6ag
J. Stalin,rap,cancion,I Know What It's Like,2015,5YHuxkMKmkFeRYMh1NZzOb
B-LASH,rap,cancion,Willkommen in Berlin,2015,2mTweeiANHjodp7rcQDBwp
SLC,rap,cancion,Real Phat (feat. Raw Corp),2015,1YFUn3kMHb24cI76hSd8C4
Datcha Dollar'z,rap,cancion,I Like That,2015,6vL1YU0hhpg3q2YPixgRr2
BandGang,rap,cancion,Biggs Campaign,2015,0t9H2jaNQEMLMrcCZxuRBi
BandGang,rap,cancion,Came from Us,2015,64PBhccxKh1QsiQvX6cYW1
Pastor Troy,rap,cancion,This Is It,2015,5FCcmUzORthNARFN6b5sZw
New School,rap,cancion,เพลย์บอยน้อยใจ (อยากมีพ่อเป็นนายก),2015,4RgjQh0HUrYchE1Tl7ndBt
Ndee Naldinho,rap,cancion,Bem Vindo ao Hip Hop - Ao Vivo,2015,1JZGz9ABWZzA9ljoLeQbDd
Bone Thugs-N-Harmony,rap,cancion,When the Lord Came Riding Through,2015,77rfj4sNAIg8QQY3FaCTDY
Bagga Bownz,rap,cancion,Cereal (Robertoz Remix),2015,5EbJmyDapqo7Fpu00N7UUf
Eddy XP,rap,cancion,Tus Maestros,2015,2ILJMztQwV60sTxdAvTrqh
Walton,rap,cancion,Ayy mwen,2015,4KR7bqFcpTvKTzCXnKxRy9
Torkel T,rap,cancion,Daneben,2015,1o2XROPc4sCsGSiGSzt8h3
Rawmatik,rap,cancion,Romlott Nyersanyag,2015,5T8cI1VZE3R3tkNqOrVYli
Timati,rap,cancion,Territory (Cvpellv Remix),2015,3QdbbUWM61wPnn48KD8ddV
D.Cure,rap,cancion,Fangs,2015,4ZyL8TD6HQWmQpWvLQclQe
Camila Campos,rap,cancion,Dependo de Ti,2015,2iq7sk6heLu2P9Y1dqBs1w
8Ball & MJG,rap,cancion,Down Chick,2015,57fR3guVFr29AyqFfpqpxw
Harikiri,rap,cancion,Disonance,2015,63qkXmFATqMZQP4IwwjAhn
Dorrough Music,rap,cancion,2 Da Crib,2015,7Jhpwd5VpcCn8pqlfIfO5R
FrivolousShara,rap,cancion,Feel Good,2015,3FAilCV8H0aUEW7bIoEmQJ
Hot Peez,rap,cancion,Go Get Her,2015,170cdNmtLbRNeNUR81wNp6
Enemo-J,rap,cancion,Throughout,2015,5hSc7HpOWrEDYY2WzMOLUN
MN MC,rap,cancion,B B B,2015,3B6LKEk1GZraYXmTUd0fiS
Lil Blood,rap,cancion,Way I'm Acting,2015,67JdChZz4KSWD7yvtNVp6I
Arrhythmia,rap,cancion,O Pasado Non é Unha Opcion,2016,7AssiaqOWq87QywkUaW0r1
Shotta,rap,cancion,Hay Que Vivir,2016,5JY5Wz3A3Qtc46p1331hz5
Caos Day,rap,cancion,Las Calles Hablan,2016,4S3VlJFI02Bl82NQfgzDQh
Monoulious DOP,rap,cancion,A cidade máxica,2016,0x6Uy5rx0gvtLNuYdfdpaO
Soriano,rap,cancion,Tiempo Al Tiempo,2016,4Q5eP7CaMaMEIer8zQkj9F
Ascensa Furore,rap,cancion,Aigua,2016,0qVbOZNQB6FShYplrb2zNZ
Ciniko el Octavo Arte,rap,cancion,Suave,2016,4YTarOMOtR7tnBbgF07lG5
Xatiro,rap,cancion,Hurrengo Mugimendua,2016,2K1LDxb1QsNquX7VIzYL4I
Ruxe Ruxe,rap,cancion,Para Sempre,2016,7CDszbQJMZ2e2LLsmvnKie
Caos Day,rap,cancion,Dime por Que,2016,2uEXeD8CjjQRUf7IMg43ec
Carlito,rap,cancion,Nuestro Amor,2016,6vL6Ur1wrUMBuYzvR5h7TG
Ascensa Furore,rap,cancion,Nit,2016,1U5fnwDHh67BMo0r9MznEE
Soriano,rap,cancion,Hijos de la Tierra Madre,2016,1L5YWJvTunrarNwk08TWG7
La Pols i l'Era,rap,cancion,Tant de temps,2016,3TgiYZn7MQKSSnBbboxxZc
Soriano,rap,cancion,Sexo sin Compromiso,2016,5oD1rXXqwaMCRHsm6GbF59
La Pols i l'Era,rap,cancion,El món s'acaba aquesta tarda,2016,6BZGZYEUVzSPTbkIz3PEij
Soriano,rap,cancion,Ya No Se Qué Hacer,2016,1DkVhqHFNEiC3mySq1dFmX
La Pols i l'Era,rap,cancion,Xoc de trenes,2016,1BovJcNkzZBzpQkqwUaPtK
Shintoma,rap,cancion,Paso a Paso,2016,5nXp7lyMz5imPiwpi1UvnU
La Basu,rap,cancion,Mira Como Vienen,2016,0ynEj0EFbrvTEeYNzNzmFo
Caos Day,rap,cancion,Generación Perdida,2016,2lXQrpTfVWJ655mcURfBFf
Laidback Villains,rap,cancion,FT90,2016,00ipgRvVg1sRWTU7cTOZ2j
La Pols i l'Era,rap,cancion,Sense brànquies,2016,60n2sSXKawY6RzY2U1kaPa
Pekeño & Beat Up Beats,rap,cancion,Pasa,2016,0qaAE9DxC0EHOWxF7gY8fn
Guerrilleroz,rap,cancion,De las Calles de Ny,2016,31HNom80NXUnsBtg9NEcE9
Danny D'Leon,rap,cancion,Quieren,2016,2L3pLjbNWfhDM1n6iMwmcO
Juanchu,rap,cancion,San Patricio,2016,7ChvXAysVp93FOGPh3FmzL
São Nunca,rap,cancion,99 Motivos,2016,5JFO5p8URYLo2kQUYjQbLH
Juanchu,rap,cancion,Perro Ciego,2016,57cMaCkV1MUuvsk26fGdS5
Jazz Bandana,rap,cancion,Organica,2016,1IMFudNv9052APtesr0qig
Juanchu,rap,cancion,El Cachorro,2016,19OWzYqUfGDNWQGSEZ1IWc
Jazz Bandana,rap,cancion,Extra High (Interlude),2016,27aPbDu4cDpqtbfHzJvXcv
Guerrilleroz,rap,cancion,Gastados por la Luna,2016,1yHr0XmzogVGzv3YaU6UnA
Guerrilleroz,rap,cancion,Lo Que Escuchas Es Lo Que Somos,2016,4rOueqXbWMnsCO2JpPnoLK
Elams,rap,cancion,Devoir,2016,2y2KCcNgjkji4IHZ18TWIF
C-Struggs,rap,cancion,How You Come,2016,4XrjVGJd7HKsMOeXB08Feu
Bing,rap,cancion,Bad Times,2016,5dooqGCAkMYcU5t6AWZt1k
Bonde da Stronda,rap,cancion,Explode,2016,1YCx9pyOEEHJb1le1vVlwF
Família 33,rap,cancion,Eu Bem Que Me Liguei,2016,6nc8n0Aa3BodMcaIoLe5X1
J-Diggs,rap,cancion,Pray for Me,2016,5xi5vQ87CvPWg7R31v23Ia
Jhef,rap,cancion,Vem pra mim,2016,0ZPlxic92furJ7SmDg5hJl
The Mekanix,rap,cancion,I'm Still Here,2016,7mHJccAoiro9NvpvJmNKzC
Mr. Pookie,rap,cancion,Annie Maes,2016,5cB4EZqO4KgqZ83uIsbfA5
Duende,rap,cancion,Nada,2016,6azu63LW1sAdyr8S3bYZ1k
Bing,rap,cancion,B.I.G.,2016,6Mim1UNlktPyj9xOYKncLw
Circo La Nación,rap,cancion,Pum Dale,2016,05r6KIuyX9BjS0rkdFHOiW
ScholarMan,rap,cancion,When Love Returns,2016,3v1oOY7CppHThsVVbzLDVG
Mr. Pookie,rap,cancion,Down Like That,2016,6LPZzVHRTEMG6JF36mMT4F
Trapperman Dale,rap,cancion,Trap Files,2016,3X3f1FxKYfYaDqZuutstGK
Fisko23,rap,cancion,Las Palabras No,2016,5MdlUrGpMm2oKYvxKvDbxT
Bing,rap,cancion,World Wide Playaz,2016,5OCvYgPxQHrgoY352AG1HC
Haystak,rap,cancion,Wolves in Sheep's Clothing,2016,22aRXvWhPoI8MKWZRih61v
GT Garza,rap,cancion,Grace,2016,1xN5AR4Sj8jEaebvgVOLNn
Distrito Gangster,rap,cancion,Parceria de Elite,2016,4CyaJ3Fup0KZ163MSdLiVU
Haystak,rap,cancion,Still,2016,6KX55QLmpuumKx4rNP58r1
E-40,rap,cancion,Straight To The Point (feat. Ezale & G-Eazy),2016,23Vw1xkZB0D2rW5RuC8HyV
Bing,rap,cancion,On Candy,2016,5OAYdv2edqGXckeYzvqnu1
Mozzy,rap,cancion,Abandonment (feat. Philthy Rich),2016,3X7rcRZyfTNrRd4h4hnYNA
Família 33,rap,cancion,Combinação Perfeita,2016,0skP4vSRDYyay1N8qmcjob
Logan Hate,rap,cancion,La Palabra es el Vínculo,2016,7ruGjR2fMu6Sn2hWnAjnuB
Lil Ronny Motha F,rap,cancion,New Years Resolution,2016,3qIJgeXauTG70W2x1U8Ki8
Fedel,rap,cancion,Jabbin and Dabbin,2016,4J9ACdUITSdGyFJqVt1bGt
Pacman da Gunman,rap,cancion,Never That - Remix,2016,0oqdaJtxjDRpLW2zUefDEb
Chunk,rap,cancion,Sucka Duckin',2016,57kS8gtrYev8lreAgDkPC5
OmarCameUp,rap,cancion,Bluff,2016,7kcvi8DbcIZC1YUTS3mIW2
Band Gang Masoe,rap,cancion,No Give Backs (feat. Shred Gang Boogz),2016,43Fz32muZelrfpj1o7uGqv
Jeepz,rap,cancion,Turning,2016,72nHHyMb0tPdcnxXB1MVti
Bris,rap,cancion,Bris1,2016,6aLQ704eMWkB9Wdzdqq3er
Big Flock,rap,cancion,Wockhardt,2016,7yNJmzSdfsvX5d7gqOa2FB
El Siniko,rap,cancion,Y Sigue la Rutina,2016,3lEB5UzWxGBH0bUPmahA0J
Rechteg,rap,cancion,O Chamado,2016,4ZYPhZQqxNVYcKRohuC4Ex
Ryan Anthony,rap,cancion,Somebody to Relate To,2016,69zDgOIMJ9Y6CLGH2rbgpr
Chino Grande,rap,cancion,Under the Sun,2016,6YZEVCLAXHcIKuUjURHi7v
Thiago SKP,rap,cancion,Espírito Poeta,2016,3byRMKY2uOubS1nLEXp9i8
Lipstorm,rap,cancion,Trill Shit,2016,2EtUoIEu1XFmqkgAWlF5U2
Sistema Negro,rap,cancion,Campton,2016,1CVtt5YuyFKKGjapAgCJ5o
Pc Tweezie,rap,cancion,Jungle (feat. Triple J),2016,55Ti3Hd7YfxfDmrRpyiP1r
C.M.L.,rap,cancion,Cold Flame,2016,1APRf4XYllpqUKPElFhyRD
Lil AJ,rap,cancion,All Icey,2016,2dc7mdACinrWRU62goFPXT
Fredked SamBriu,rap,cancion,20 / 30 Na Studio,2016,3bNPt38DnX7bc72Rnsb8KX
Traxamillion,rap,cancion,Mood RN,2016,3Gt8NThbGGjNKYOs2yRz3d
D-Aye,rap,cancion,How Many Gone Ride,2016,19op1Z3NVYEfpnEQ4aR7KK
Soriano,rap,cancion,Solo con la Música,2016,57kT3wmHuZoPkxPyozOYT4
Fisko23,rap,cancion,La verificación,2016,72nQl64Vgcg4SoE43ZCD72
Laray Da Savage,rap,cancion,Errbody,2016,1hEXIa0W2oFj7cKXS3qn58
MN MC,rap,cancion,Pra Sempre,2016,7FU4BEeeXxpnmt3zlBfFdI
Lil Cuete,rap,cancion,Real Ladies,2016,7GS1D4Bi3Qzywu19X6VuWu
Oliver Houston,rap,cancion,Tough Luck,2016,3Nav46HB7zpB3YLwQ0NePp
Young Lyxx,rap,cancion,Stunna Shades,2016,0b9v54UZk9MdfC5FGZd9HZ
Ba'ponga,rap,cancion,Controle,2016,6J7xgtFJVn0Szz59ZmUFDx
Shado Chris,rap,cancion,Super héros,2016,5jyZKZt4VEiZGC3SG0ZPV1
Trapperman Dale,rap,cancion,Roadrunner,2016,06oBkRKvMfvQjI1Wo5uYSF
CTS Kamika-Z,rap,cancion,Liberdade Custa Caro,2016,3kXzRvpXkTfVo3pSAVngr2
Hot Boy Turk,rap,cancion,Who U Know,2016,3Mj4lywecY1uJ5oDPlHfbJ
Phaser,rap,cancion,Grand Guignol,2016,7kbZ8tCIAQQn5bAnvjw9xN
The White Shadow,rap,cancion,Crayon,2016,7FUKEoCzyCwnLj87k6rqU0
Goldie Lookin Chain,rap,cancion,My DJ - Live,2016,4mnBy1OfQPkuQujZz6eJnS
QVXNO,rap,cancion,Psoríase,2016,2PAxZ7OZn5TbesplDIfLdr
Scotty Cain,rap,cancion,Plug,2016,320otSX2PTZU7vikj3ARJA
Johan Kim,rap,cancion,Amazing Grace,2016,6J5b2ePofGmcIJqnRHL9wM
